Author-Any,BL Record ID
"Cordell, Tim.",13805213
"Cordell, Tim.",14536495
"Cordell, Tim.",14685212
"Cormack, David.",11172650
"Cornell, Paul",16300272
"Cornell, Paul",16612773
"Cornell, Paul.",13240962
"Cornell, Paul.",14760975
"Cornell, Paul.",15271794
"Cornell, Paul.",15362184
"Cornell, Paul.",16098907
"Cornell, Paul.",15767323
"Cornell, Paul.",16206050
"Cornmell, Dave.",15571656
"Cornmell, Dave.",15825409
"Coronado, Jinky.",13708870
"Corsetto, Daniel",16329304
"Corsetto, Danielle",16449457
"Corvese, Kelly.",10731235
"Corzine, Amy.",14531567
"Corzine, Amy.",14531568
"Cosby, Andrew",16684101
"Cossette, Sophie.",9479288
"Cosson, M. J.",16082051
"Cosson, M. J.",16082052
"Costa, Michael",16589861
"Costa, Mike.",14894898
"Costanza, John",16177483
"Costanza, John",16308785
"Costanza, John.",10761627
"Costanza, John.",10761673
"Costanza, John.",10761870
"Costanza, John.",12029238
"Costanza, John.",12029424
"Costanza, John.",12976593
"Costello, Matthew J.",14903951
"Cottin, Gilles.",10687433
"Cottin, Gilles.",10687666
"Cottin, Gilles.",10687667
"Cottin, Gilles.",10687668
"Couceiro, Damian",16489990
"Couceiro, Damian",16644353
"Coulthart, John",13512705
"Coulthart, John",16314923
"Coupe, Peter.",6958867
"Coupe, Peter.",7052601
"Coupe, Peter.",7052602
"Coupe, Peter.",9074786
"Coupe, Peter.",9074788
"Coupe, Peter.",9489854
"Coupe, Peter.",12036254
"Coutts, Crawford.",15289683
"Covey, Joshua",16489984
"Cowan, Denys.",14531413
"Cowan, Denys.",14927008
"Cowan, Denys.",15523233
"Cowan, Denys.",15523233
"Cowan, Edward",11327275
"Cowan, Ted.",13119197
"Cowell, Lucinda.",11962809
"Cowles, Clayton.",15711257
"Cowsill, Alan",16650727
"Cowsill, Alan.",15578370
"Cowsill, Alan.",15578372
"Cowsill, Alan.",15858544
"Cowsill, Alan.",15991494
"Cox, Adrian.",7400204
"Cox, Alex",15821422
"Cox, Jeromy.",6921935
"Cox, Jeromy.",10138608
"Cox, Morris.",7001665
"Cox, Tim",15849421
"Cracker (London, England : 1975)",7007915
"Crafton, Donald.",11976679
"Craig, Jason.",14680951
"Craig, Jim",15578662
"Craig, Wes.",13818523
"Crain, Clayton.",13421133
"Crain, Clayton.",15804899
"Cramer, Dennis.",12029322
"Crampton, Bernie",9678228
"Crandall, Reed",15802246
"Crandall, Reed",16007933
"Craven, Jenny.",8713328
"Crepax, Guido",16117643
"Crepax, Guido.",16210315
"Crespo, Steve.",12286208
Creswell.,14560325
"Crecy, Nicolas de,",15978637
"Crichton, Michael",7725896
"Crichton, Michael",12486227
"Cristescu, Serban.",15739007
"Critchlow, Carl",16454378
"Critchlow, Carl",7888336
"Critchlow, Carl",13889158
"Critchlow, Carl",15776824
"Croall, Marie P.",14889067
"Croall, Marie P.",15468510
"Croall, Marie P.",15468511
"Croall, Marie P.",15630110
"Croall, Marie P.",15644384
"Crocker, Peter.",9471284
"Croft, David",9932276
"Croft, James",10764062
"Croft, James",10764063
"Croix, Laurence",16073308
"Crompton, Alastair",8806837
"Cruikshank, George",12020539
"Crumb, R.",13548044
"Crumb, R.",16316424
"Crumb, R.",12286419
"Crumb, Robert.",7716419
"Crumb, Robert.",9467699
"Crumb, Robert.",10089827
"Crumb, Robert.",10090339
"Crumb, Robert.",10120007
"Crumb, Robert.",10120008
"Crumb, Robert.",10353463
"Crumb, Robert.",11349548
"Crumb, Robert.",11630082
"Crumb, Robert.",12472976
"Cruse, Howard.",15584567
"Cruse, Howard.",15795140
"Cucca, Vincenzo.",15292359
"Cucina, Cristiano.",13818516
"Cucina, Cristiano.",15511765
"Culbard, Ian.",15573268
"Culbard, Ian.",15996377
"Culbard, Ian.",14680572
"Culbard, Ian.",14921690
"Culbard, Ian.",15337830
"Culbard, Ian.",15523312
"Culbard, Ian.",15716981
"Culbard, Ian.",16136335
"Cummings, Michael.",10553842
Cummings.,8989086
"Cundiff, Russ.",14894904
"Cunningham, Bronnie.",10699405
"Cunningham, Darryl.",15805085
"Cunningham, Daryl.",9074351
"Currie, Andrew",11333497
"Curry, James",16084327
"Curtis, David",11399767
"Curtis, Howard",15711390
"Czerniawski, J. L.",14875201
"Czerniawski, J. L.",15269389
"Cinar, Yildiray,",15969548
"D'Anda, Carlos",16468341
"D'Anda, Carlos",16612765
"D'Anda, Carlos.",14458957
"D'Anda, Carlos.",14657323
"D'Anda, Carlos.",15856100
"D'Anda, Carlos.",16098906
"D'Arbeloff, Natalie.",11823142
"D'Errico, Camilla",16468165
"D'Errico, Camilla.",13784322
D'Israeli,16300188
D'Israeli.,6745268
D'Israeli.,13064669
D'Israeli.,13240962
D'Israeli.,13495407
D'Israeli.,14622258
D'Israeli.,15530456
D'Israeli.,15707034
D'Israeli.,16023152
D'Israeli.,16031294
"Dabb, Andrew.",13093328
"Daff, Russ.",15739162
"Daff, Russ.",15753267
Dag.,8836341
"Dahl, Michael.",15421661
"Dahl, Michael.",15421667
"Dahl, Michael.",15522711
"Dahl, Michael.",15522717
"Dahl, Michael.",15790152
"Dahl, Michael.",15790153
"Dahl, Michael.",15978799
"Dahl, Michael.",15986748
"Dahl, Michael.",16044784
"Dakin, Glenn",6947347
"Dakin, Glenn",11308882
"Dakin, Glenn",12930049
"Dakin, Glenn",16650727
"Dale, Barbara.",12634494
"Dale, Jim",12634494
"Dalhouse, Andrew",15474178
"Dall'oglio, Massimo",16516278
"Dalla Vecchia, Christian.",10761659
"Dalla Vecchia, Christian.",10761738
"Dalla Vecchia, Christian.",10761738
"Dallocchio, Federico.",15511773
"Damaggio, Rodolfo.",10761546
"Damaggio, Rodolfo.",12029390
"Damaggio, Rodolfo.",13290141
"Damerum, Kanako.",13459703
"Damerum, Kanako.",13767773
"Damerum, Kanako.",15297007
"Damerum, Kanako.",16035510
"Damerum, Kanako.",16076974
"Damerum, Kanako.",16118009
"Damerum, Kanako.",16152588
"Danby, Mary.",9378569
"Danby, Mary.",7011042
"Danby, Mary.",11635957
"Danby, Mary.",11635970
"Danby, Mary.",11635971
Dandy (2010),15687426
Dandy summer special. 2013.,16514721
Dane.,11816656
"Daniel, Catherine",9471284
"Daniel, Roy M.",15788401
"Daniel, Tony S.",15624539
"Daniel, Tony S.",15856084
"Daniel, Tony.",10761589
"Daniel, Tony.",13475993
"Daniel, Tony.",13656235
"Daniel, Tony.",13656235
"Daniel, Tony.",14680882
"Daniel, Tony.",14894889
"Daniel, Tony.",15357688
"Daniel, Tony.",15381402
"Daniel, Tony.",15516500
"Daniel, Tony.",15660200
"Daniells, Red.",9932087
"Daniels, Greg.",8378681
"Daniels, Greg.",8379662
"Daniels, Greg.",9375817
"Daniels, J.",9470571
"Daniels, Les",6940494
"Daniels, Les.",9689981
"Daniels, Les.",10761631
"Daniels, Les.",10761890
"Daniels, Les.",11406556
"Daniels, Les.",11406629
"Daniels, Les.",11646541
"Daniels, Les.",12029422
"Daninos, Pierre",8155166
"Danks, Vincent",16030711
"Danks, Vincent",16317343
"Dann, Penny.",8395786
"Danner, Alexander",16642942
"Dant, Adam.",14641708
"Dant, Adam.",15579305
Dante Alighieri,15589484
Dante Alighieri,16068103
"Danziger, Jeff.",11380034
"Danziger, Jeff.",7388640
"Danziger, Jeff.",10712911
"Danziger, Jeff.",10712913
"Dao, Tien.",13574411
Darcy,14675063
"Dargan, Sam.",13223821
Dark Horse Comics.,10761654
"Darling, Andrew",13557679
"Darnall, Steve",12286224
"Darnall, Steve",12286224
"Darnall, Steve.",15170960
Darren.,10736385
"Darrow, Whitney.",9026778
"Dartland, Dottie.",10345525
"Dartland, Dottie.",12900450
"Darvas, Lou.",8079515
"Darwen, James.",7447333
"Daumier, Honore,",11562402
"Daumier, Honore,",8086664
"Dauterman, Russell",16468161
"Dauterman, Russell",16603799
"David, Daphne.",10731350
"David, Daphne.",12046474
"David, Daphne.",12046536
"David, Edwin.",14469997
"David, Kathleen O'Shea.",13454441
"David, Peter",10761624
"David, Peter",12029197
"David, Peter",12029412
"David, Peter",13148578
"David, Peter",13251247
"David, Peter",13321636
"David, Peter",13432138
"David, Peter",15181869
"David, Peter",15484356
"David, Peter",12029170
"David, Peter",12029334
"David, Peter",13454441
"David, Peter",13557961
"David, Peter",13889042
"David, Peter",14016564
"David, Peter",15292358
"David, Shane.",14760948
"Davidson, Flora.",9481765
"Davidson, Steef",11306045
"Davies, Huw",13655269
"Davies, Huw",14553668
"Davies, Paul B.",6745462
"Davies, Paul B.",10772141
"Davies, Russell.",6937730
"Davies, Russell.",12695126
"Davies, Tristan",10345731
"Davies, Tristan.",10345732
"Davies, Tristan.",11315710
"Davies, Tristan.",11315711
"Davies, Tristan.",11316308
"Davies, Tristan.",11316865
"Davis, Alan",10761564
"Davis, Alan",12040846
"Davis, Alan",13053126
"Davis, Alan",14650416
"Davis, Alan",16122924
"Davis, Alan",10761894
"Davis, Alan",12039451
"Davis, Alan",12205985
"Davis, Alan",13547922
"Davis, Alan",13790164
"Davis, Alan",15572935
"Davis, Alan",15691265
"Davis, Alan",15758479
"Davis, Alan",15880246
"Davis, Alan",16058430
"Davis, Alan",16275947
"Davis, Alan",16300272
"Davis, Alan",16612773
"Davis, Alan.",12286306
"Davis, Alan.",13211263
"Davis, Dan.",16073147
"Davis, Guy",9440043
"Davis, Guy",9440043
"Davis, Guy.",13053278
"Davis, Jack-",9034900
"Davis, Jack-",9034900
"Davis, Jim",5607268
"Davis, Jim",5607270
"Davis, Jim",5607638
"Davis, Jim",5658750
"Davis, Jim",5658751
"Davis, Jim",6724700
"Davis, Jim",6724723
"Davis, Jim",6724749
"Davis, Jim",6724764
"Davis, Jim",6724783
"Davis, Jim",6745382
"Davis, Jim",6745384
"Davis, Jim",6745385
"Davis, Jim",6745386
"Davis, Jim",6745387
"Davis, Jim",6745388
"Davis, Jim",6746071
"Davis, Jim",6746072
"Davis, Jim",6746073
"Davis, Jim",6746074
"Davis, Jim",6746075
"Davis, Jim",6746076
"Davis, Jim",6746077
"Davis, Jim",6746078
"Davis, Jim",6746080
"Davis, Jim",7051212
"Davis, Jim",7051241
"Davis, Jim",7440705
"Davis, Jim",7440706
"Davis, Jim",7440707
"Davis, Jim",7440708
"Davis, Jim",7440727
"Davis, Jim",7440728
"Davis, Jim",7440733
"Davis, Jim",7440734
"Davis, Jim",7440739
"Davis, Jim",7440740
"Davis, Jim",7726062
"Davis, Jim",7726063
"Davis, Jim",10664898
"Davis, Jim",10664898
"Davis, Jim",10665067
"Davis, Jim",10665067
"Davis, Jim",10665136
"Davis, Jim",10689204
"Davis, Jim",10689442
"Davis, Jim",10690262
"Davis, Jim",10768358
"Davis, Jim",10768359
"Davis, Jim",10768360
"Davis, Jim",10768361
"Davis, Jim",10768362
"Davis, Jim",10768385
"Davis, Jim",10768386
"Davis, Jim",10768387
"Davis, Jim",10768392
"Davis, Jim",10768393
"Davis, Jim",10768411
"Davis, Jim",10768412
"Davis, Jim",10768413
"Davis, Jim",10768414
"Davis, Jim",10768415
"Davis, Jim",10768416
"Davis, Jim",10768417
"Davis, Jim",10768431
"Davis, Jim",10768433
"Davis, Jim",10768436
"Davis, Jim",10768437
"Davis, Jim",10768438
"Davis, Jim",10768439
"Davis, Jim",10768441
"Davis, Jim",11019828
"Davis, Jim",11179030
"Davis, Jim",11320562
"Davis, Jim",11320562
"Davis, Jim",11320573
"Davis, Jim",11320574
"Davis, Jim",11320575
"Davis, Jim",11320577
"Davis, Jim",11320579
"Davis, Jim",11320580
"Davis, Jim",11402389
"Davis, Jim",11402390
"Davis, Jim",11402391
"Davis, Jim",11402392
"Davis, Jim",11402393
"Davis, Jim",11402394
"Davis, Jim",11402395
"Davis, Jim",12030598
"Davis, Jim",12030599
"Davis, Jim",12030633
"Davis, Jim",12030640
"Davis, Jim",12030658
"Davis, Jim",12030662
"Davis, Jim",12030663
"Davis, Jim",12030681
"Davis, Jim",12030694
"Davis, Jim",12030695
"Davis, Jim",12030698
"Davis, Jim",12030700
"Davis, Jim",12030704
"Davis, Jim",12030712
"Davis, Jim",12030715
"Davis, Jim",12030729
"Davis, Jim",12030730
"Davis, Jim",12030731
"Davis, Jim",12030746
"Davis, Jim",12030784
"Davis, Jim",12030804
"Davis, Jim",12030805
"Davis, Jim",12030843
"Davis, Jim",12030844
"Davis, Jim",12030845
"Davis, Jim",12030846
"Davis, Jim",12030847
"Davis, Jim",12030854
"Davis, Jim",12030855
"Davis, Jim",12030866
"Davis, Jim",12030867
"Davis, Jim",12030868
"Davis, Jim",12030873
"Davis, Jim",12030874
"Davis, Jim",12030875
"Davis, Jim",12932956
"Davis, Jim",12946595
"Davis, Jim",12946596
"Davis, Jim",12946597
"Davis, Jim",12946598
"Davis, Jim",12946602
"Davis, Jim",12946603
"Davis, Jim",13046687
"Davis, Jim",13046688
"Davis, Jim",13190159
"Davis, Jim",13251155
"Davis, Jim",13251156
"Davis, Jim",13343256
"Davis, Jim",13343257
"Davis, Jim",13420712
"Davis, Jim",13420713
"Davis, Jim",13475910
"Davis, Jim",13505095
"Davis, Jim",13505096
"Davis, Jim",13578811
"Davis, Jim",13578812
"Davis, Jim",13704962
"Davis, Jim",13704963
"Davis, Jim",13704964
"Davis, Jim",13704965
"Davis, Jim",13767724
"Davis, Jim",13767725
"Davis, Jim",13767726
"Davis, Jim",14543441
"Davis, Jim",14543442
"Davis, Jim",14578521
"Davis, Jim",14578522
"Davis, Jim",14590056
"Davis, Jim",14637889
"Davis, Jim",14788825
"Davis, Jim",15271449
"Davis, Jim",15292272
"Davis, Jim",15484136
"Davis, Jim",15593335
"Davis, Jim",15783818
"Davis, Jim",15799752
"Davis, Jim",16158646
"Davis, Jim",16329750
"Davis, Jim",16473332
"Davis, Jim",16489980
"Davis, Jim",13000010
"Davis, Jim",15606648
"Davis, Phil",15986405
"Davis, Rob",16462145
"Davis, Rob.",15790708
"Davis, Rob.",15308163
"Davis, Rob.",15821578
"Davis, Rochelle.",7006575
"Davis, S. B.",11333301
"Davis, S. B.",14276783
"Davis, S. B.",15900112
"Davis, Shane.",15386204
"Davis, Terry.",15674194
"Davis-Hunt, Jon.",15484361
"Davison, Al.",9074364
"Davison, Al.",10078771
"Davison, Al.",10750153
"Davison, Al.",12029065
"Dawson, Mike",14487301
Daxiong,15415753
"Day, Chon.",6988146
"Day, Jane",12684388
"Dayglo, Rufus.",13824401
"Dayglo, Rufus.",14702829
"Dayglo, Rufus.",15484349
"Dayglo, Rufus.",15590100
"Dayglo, Rufus.",15690804
"Dayglo, Rufus.",15959428
"Dayglo, Rufus.",16005521
"Dayglo, Rufus.",16031294
"Daza, David.",15986408
"Daniken, Erich von,",12621124
"Daniken, Erich von,",12621125
"Daniken, Erich von,",12621126
"DC Comics, Inc.",10728342
"DC Comics, Inc.",12029335
"DC Comics, Inc.",12976515
"DC Comics, Inc.",13432134
"DC Comics, Inc.",14656930
"DC Comics, Inc.",15651100
"DC Comics, Inc.",15676102
"DC Comics, Inc.",15706329
"DC Comics, Inc.",16558883
DC Universe presents (2010),15680024
"De Bartolo, Dick.",9034900
"De Bartolo, Dick.",9034900
"De Camp, L. Sprague",11375875
"De Carlo, Mike",16308785
"De Carlo, Mike.",15421659
"De Carlo, Mike.",15421660
"De Diego Sadaba, Martin",16462190
"De Gieter, Lucien.",13811699
De Gieter.,14493955
De Gieter.,14878240
De Gieter.,15449044
De Gieter.,15987145
"De Groot, Bob",13274880
"De Groot, Bob",13425472
"De Guzman, Albert.",10761571
"De Jong, Piet",12684218
"De Kay, James T.",10704747
"De la Cruz, Eva.",13186088
"De Lancie, John",12029214
"De Saulles, Tony.",16102854
"De Ville, Ellie.",12030656
"De Ville, Ellie.",12286270
Dead Pirates (Musical group),15560133
"Dean, Ian",15847954
"Dean, Ian",16213555
"Dean, Selina.",13485487
"Dean, Selina.",15360228
"Dean, Selina.",15360229
"Dean, Selina.",14468700
"Dean, Selina.",14468702
"Dean, Selina.",15339525
"Dearne High (School : Dearne, England)",15504784
"Deas, Robert.",14542945
"Deas, Robert.",15734846
"Death, Chuck.",11309179
"Deayton-Groom, Bill.",8090510
"DeCandido, Keith R. A.",12286261
"DeCandido, Keith R. A.",5607086
"DeCandido, Keith R. A.",6745276
"Dechanel, Adam.",13821070
"Dechanel, Adam.",13951272
"Decie, Joe",16495751
"Decie, Joe.",15790706
"Dedini, Eldon",12230320
"DeFalco, Tom",13185972
"DeFalco, Tom",16585085
"DeFalco, Tom.",6927734
"DeFalco, Tom.",10728326
"DeFalco, Tom.",10729473
"DeFalco, Tom.",13136178
"DeFalco, Tom.",13326592
"DeFalco, Tom.",13386994
"DeFalco, Tom.",13624654
"DeFalco, Tom.",14537378
"DeFalco, Tom.",10731238
"Defalco, Tom.",15181869
"DeFalco, Tom.",15308164
"DeFalco, Tom.",16015293
"Defali, Djilalli",16118310
"Defali, Djilalli",16143592
"Defali, Djillali",16103521
"Defaux, Djilalli",16483123
"Defaux, Djilalli",16495589
"DeFilippis, Nunzio.",13386997
"DeFilippis, Nunzio.",13442385
"DeFilippis, Nunzio.",15433801
"Defoe, Daniel",15669731
"Defoe, Daniel",16143778
"DeHaas, Tim.",13289756
"Deighan, Steven.",14864935
"Deitch, Kim",13817661
"DeJesus, Melissa",16682801
"Del Carmen, Ronnie.",12276418
"Del Carmen, Ronnie.",12276418
"Delafontaine, Marc",14916429
"Delafontaine, Marc",15403206
"Delafontaine, Marc",15645051
"Delaney, John",10761542
"Delaney, John",10761835
"Delaney, John",10761835
"Delaney, John",13709600
"Delaney, John",15886719
"Delaney, John",16177483
"Delaney, John",16308785
"Delano, Jamie.",12029358
"Delano, Jamie.",13596507
"Delano, Jamie.",13731151
"Delano, Jamie.",14602169
"Delano, Jamie.",14702762
"Delano, Jamie.",14864665
"Delano, Jamie.",15715968
"Delano, Jamie.",15716883
"Delano, Jamie.",15903790
"Delano, Jamie.",12040846
"Delano, Jamie.",13211263
"Delano, Jamie.",13790164
"Delano, Jamie.",14525683
"Delano, Jamie.",15572935
"Delano, Jamie.",16058430
"Delbo, Jose.",10761747
"Delbo, Jose.",12286317
"Delbo, Jose.",12955258
"Delbo, Jose.",13002504
"Delbo, Jose.",13039850
"Delbo, Jose.",13074994
"Delgado, Edgar",15711257
"Delgado, Edgar.",15729990
"Delgado, Pedro.",15789983
"Delgado, Ricardo.",10141026
"Delgado, Terri.",15468513
"Dell'Edera, Werther.",15327649
"Dell'Edera, Werther.",15584521
"Dell'Otto, Gabriele.",16193406
"Dell'Otto, Gabrielle.",13421132
"Dell, John",7725893
"Dell, John",15583952
"DeLoache, Shawn.",15362676
"DeLoache, Shawn.",15362677
"DeLoache, Shawn.",15847522
Delporte.,6724623
Delporte.,10687843
Delporte.,10687354
Delporte.,10687584
Delporte.,10687585
Delporte.,10688023
"DeMatteis, J. M.",6892919
"DeMatteis, J. M.",10138611
"DeMatteis, J. M.",10761827
"DeMatteis, J. M.",11375876
"DeMatteis, J. M.",12029393
"DeMatteis, J. M.",12029393
"DeMatteis, J. M.",13431039
"DeMatteis, J. M.",14657312
"DeMatteis, J. M.",15964870
"DeMatteis, J. M.",10761837
"DeMatteis, J. M.",10761837
"DeMatteis, J. M.",10761869
"DeMatteis, J. M.",15757989
"DeMatteis, J. M.",15856113
"Dembski-Bowden, Aaron.",15376618
"Demers, Samantha.",16080837
"Deming, Sean.",9388495
"Demong, Phyllis.",7391084
"Denayer, Christian",16252721
"Denayer, Christian",16521754
"Denayer, Christian.",7434163
"Denayer, Christian.",11828137
"Deneen, Brendan.",15899409
"Deneen, Brendan.",15956145
"Deneen, Brendan.",15956146
"Deneen, Brendan.",16058119
"Denham, Brian.",15415772
"Denham, Sam.",10771195
"Denmead, Christine.",8791771
"Dennis, Peter",11324247
"Dennis, Peter",7042002
"Dennis, Peter",7042055
"Dennis, Peter",7042132
"Dennis, Peter",7042151
"Dennis, Peter",7042183
"Dennis, Peter",8080342
"Dennis, Peter",8080494
"Dennis, Peter",8080564
"Dennis, Peter",8080631
"Dennis, Peter",8080741
"Dennis, Peter",9701812
"Dennis, Peter",13950458
"Dennis, Peter",14500186
"Denson, Shane.",16191670
"Denton, Shannon Eric.",15490129
"Denton, Terry.",8831714
"Denton, Terry.",8831714
"Deodata, Mike.",12029281
"Deodato, Mike",16490221
"Deodato, Mike",16495679
"Deodato, Mike.",10761639
"Deodato, Mike.",13568228
"DePastino, Todd.",14199656
"DePuy, Laura.",6918048
"DePuy, Laura.",12955260
"DePuy, Laura.",12976581
"DePuy, Laura.",13074763
"DePuy, Laura.",13074763
"DePuy, Laura.",13100654
"DePuy, Laura.",15266456
"Derenick, Tom",16489985
"Derenick, Tom.",13475995
"Derenick, Tom.",14602172
"Derenick, Tom.",15337685
"Derenick, Tom.",16063360
"Derenne, Juliette.",13438339
"Derenne, Juliette.",13640336
"Derenne, Juliette.",14520055
Derib,16131890
Derib,16490272
Derib.,10699398
Derib.,10699405
Derib.,15342463
Derib.,13274878
Derib.,13532468
Derib.,13811698
Derib.,14686513
Derib.,15595504
Derib.,15860920
Derso.,6972204
"DeSantis, Eric.",10761677
"DeSantis, Eric.",10761677
"Desberg, Peter.",10712912
"Desberg, Stephen",16206090
"Desberg, Stephen",16490271
"Desberg, Stephen",16684600
"Desberg, Stephen.",14470184
"Desberg, Stephen.",14615266
"Desberg, Stephen.",14766196
"Desberg, Stephen.",14909853
"Desberg, Stephen.",15376582
"Desberg, Stephen.",15443404
"Desberg, Stephen.",15443405
"Desberg, Stephen.",15523259
"Desberg, Stephen.",15979470
"Deschesne, Albert.",6948851
"Desris, Joe.",12014918
"Dessertine, Rebecca.",14927197
"Dessertine, Rebecca.",14927197
"Dethan, Cy.",15289683
"Detorie, Rick.",9459569
"Detorie, Rick.",12634416
"Detorie, Rick.",9459491
"Detorie, Rick.",12634417
"Dever, Joe",10665073
Deveron Arts (Organization),13797525
"Devine, Owen",15984327
"Devlin, Dean.",7249035
Devon Library Services.,10116509
"Dewey, Ben",15856097
"Dezago, Todd.",10761563
"Dezago, Todd.",15789983
"DeZuniga, Tony.",15523229
"DeZuniga, Tony.",15535937
"DeZuniga, Tony.",15768009
"DeZuniga, Tony.",15794623
"Di Salvo, Roberto.",14641732
"Dialynas, Michael",16589861
"Diamond, Frazer.",9487072
"Diaz, Irene.",15534753
"Dickens, Charles",14576115
"Dickens, Charles",14576116
"Dickens, Charles",8788437
"Dickens, Charles",10973264
"Dickens, Charles",13818216
"Dickens, Charles",14675259
"Dickens, Charles",14686547
"Dickens, Charles",14686548
"Dickens, Charles",14883346
"Dickens, Charles",14883347
